-6.31E-01,-7.52E-01
-3.32E+00,-9.34E-01
5.53E+00,-6.72E+00
1.54E+00,-4.96E+00
-1.20E+00,7.50E+00
7.96E-01,3.34E+00
-6.75E-01,2.00E+00
-1.36E+00,6.05E-01
