427.3270262,305.5110498,-2.804627074,0.043896389
427.2831298,308.3156768,-2.902680687,0.03173101
427.2513988,311.2183575,-3.000734301,0.01956563
427.2318332,314.2190918,-3.098787915,0.00740025
427.2244329,317.3178797,-3.196841529,-0.00476513
427.2291981,320.5147213,-3.294895142,0.06306949
427.1661286,323.8096164,-3.392948756,0.050904111
427.1152245,327.2025652,-3.49100237,0.038738731
427.0764857,330.6935675,-3.589055984,0.026573351
427.0499124,334.2826235,-3.687109597,0.014407971
427.0355044,337.9697331,-3.785163211,0.002242591
427.0332618,341.7548963,-3.883216825,-0.009922788
427.0431846,345.6381132,-3.981270439,0.057911832
426.9852728,349.6193836,-4.079324052,0.045746452
426.9395263,353.6987077,-4.177377666,0.033581072
426.9059453,357.8760853,-4.077377666,-0.006418928
426.9123642,361.953463,-3.977377666,0.033581072
426.8787831,365.9308406,-3.877377666,-0.006418928
426.885202,369.8082183,-3.777377666,0.033581072
426.851621,373.585596,-3.677377666,-0.006418928
426.8580399,377.2629736,-3.577377666,0.033581072
426.8244588,380.8403513,-3.477377666,-0.006418928
426.8308778,384.317729,-3.377377666,0.033581072
426.7972967,387.6951066,-3.277377666,-0.006418928
426.8037156,390.9724843,-3.177377666,0.033581072
426.7701345,394.149862,-3.077377666,-0.006418928
426.7765535,397.2272396,-2.977377666,0.033581072
426.7429724,400.2046173,-2.877377666,-0.006418928
426.7493913,403.081995,-2.777377666,0.033581072
426.7158103,405.8593726,-2.677377666,-0.006418928
426.7222292,408.5367503,-2.577377666,0.033581072
426.6886481,411.114128,-2.477377666,-0.006418928
426.695067,413.5915056,-2.377377666,0.033581072
426.661486,415.9688833,-2.277377666,-0.006418928
426.6679049,418.246261,-2.177377666,0.033581072
426.6343238,420.4236386,-2.077377666,-0.006418928
426.6407428,422.5010163,-1.977377666,0.033581072
426.6071617,424.478394,-1.877377666,-0.006418928
426.6135806,426.3557716,-1.777377666,0.033581072
426.5799995,428.1331493,-1.677377666,-0.006418928
426.5864185,429.810527,-1.577377666,0.033581072
426.5528374,431.3879046,-1.477377666,-0.006418928
426.5592563,432.8652823,-1.377377666,0.033581072
426.5256752,434.24266,-1.277377666,-0.006418928
426.5320942,435.5200376,-1.177377666,0.033581072
426.4985131,436.6974153,-1.077377666,-0.006418928
426.504932,437.774793,-0.977377666,0.033581072
426.471351,438.7521706,-0.877377666,-0.006418928
426.4777699,439.6295483,-0.777377666,0.033581072
426.4441888,440.406926,-0.677377666,-0.006418928
426.4506077,441.0843036,-0.577377666,0.033581072
426.4170267,441.6616813,-0.477377666,-0.006418928
426.4234456,442.139059,-0.377377666,0.033581072
426.3898645,442.5164366,-0.277377666,-0.006418928
426.3962835,442.7938143,-0.177377666,0.033581072
426.3627024,442.971192,-0.077377666,-0.006418928
426.3691213,443.0485696,0.022622334,0.033581072
426.3355402,443.0259473,0.122622334,-0.006418928
426.3419592,442.903325,0.222622334,0.033581072
426.3083781,442.6807026,0.322622334,-0.006418928
426.314797,442.3580803,0.422622334,0.033581072
426.2812159,441.935458,0.522622334,-0.006418928
426.2876349,441.4128356,0.622622334,0.033581072
426.2540538,440.7902133,0.722622334,-0.006418928
426.2604727,440.067591,0.822622334,0.033581072
426.2268917,439.2449686,0.922622334,-0.006418928
426.2333106,438.3223463,1.022622334,0.033581072
426.1997295,437.299724,1.122622334,-0.006418928
426.2061484,436.1771016,1.222622334,0.033581072
426.1725674,434.9544793,1.322622334,-0.006418928
426.1789863,433.631857,1.422622334,0.033581072
426.1454052,432.2092346,1.522622334,-0.006418928
426.1518242,430.6866123,1.622622334,0.033581072
426.1182431,429.06399,1.722622334,-0.006418928
426.124662,427.3413676,1.822622334,0.033581072
426.0910809,425.5187453,1.922622334,-0.006418928
426.0974999,423.596123,2.022622334,0.033581072
426.0639188,421.5735006,2.122622334,-0.006418928
426.0703377,419.4508783,2.222622334,0.033581072
426.0367567,417.2282559,2.322622334,-0.006418928
426.0431756,414.9056336,2.422622334,0.033581072
426.0095945,412.4830113,2.522622334,-0.006418928
426.0160134,409.9603889,2.622622334,0.033581072
425.9824324,407.3377666,2.722622334,-0.006418928
425.9888513,404.6151443,2.822622334,0.033581072
425.9552702,401.7925219,2.72456872,0.021415692
425.9338545,399.0679532,2.626515106,0.009250312
425.9246042,396.4414381,2.528461493,-0.002915067
425.9275193,393.9129766,2.430407879,0.064919553
425.8625997,391.4825687,2.332354265,0.052754173
425.8098456,389.1502145,2.234300651,0.040588793
425.7692568,386.9159138,2.136247038,0.028423413
425.7408333,384.7796668,2.038193424,0.016258034
425.7245753,382.7414734,1.94013981,0.004092654
425.7204827,380.8013336,1.842086196,-0.008072726
425.7285554,378.9592474,1.744032583,0.059761894
425.6687935,377.2152148,1.645978969,0.047596514
425.621197,375.5692358,1.547925355,0.035431135
425.5857658,374.0213105,1.449871741,0.023265755
425.5625001,372.5714387,1.351818128,0.011100375
425.5513997,371.2196206,1.253764514,-0.001065005
425.5524647,369.9658561,1.1557109,0.066769615
425.4856951,368.8101452,1.057657286,0.054604236
425.4310909,367.7524879,0.959603673,0.042438856
425.388652,366.7928842,0.861550059,0.030273476
425.3583785,365.9313342,0.763496445,0.018108096
425.3402704,365.1678377,0.665442831,0.005942716
425.3343277,364.5023949,0.567389218,-0.006222663
425.3405504,363.9350057,0.469335604,0.061611957
425.2789384,363.4656701,0.37128199,0.049446577
425.2294919,363.0943881,0.273228376,0.037281197
425.1922107,362.8211597,0.175174763,0.025115817
425.1670948,362.6459849,0.077121149,0.012950437
425.1541444,362.5688638,-0.020932465,0.000785058
425.1533593,362.5897962,-0.118986079,-0.011380322
425.1647397,362.7087823,-0.217039692,0.056454298
425.1082854,362.925822,-0.315093306,0.044288918
425.0639965,363.2409153,-0.41314692,0.032123538
425.0318729,363.6540622,-0.511200534,0.019958159
425.0119148,364.1652628,-0.609254147,0.007792779
425.004122,364.7745169,-0.707307761,-0.004372601
425.0084946,365.4818247,-0.805361375,0.063462019
424.9450326,366.2871861,-0.903414989,0.051296639
424.8937359,367.190601,-1.001468602,0.03913126
424.8546047,368.1920696,-1.099522216,0.02696588
424.8276388,369.2915919,-1.19757583,0.0148005
424.8128383,370.4891677,-1.295629444,0.00263512
424.8102032,371.7847971,-1.393683057,-0.00953026
424.8197334,373.1784802,-1.491736671,0.058304361
424.7614291,374.6702169,-1.589790285,0.046138981
424.7152901,376.2600072,-1.687843899,0.033973601
424.6813165,377.9478511,-1.785897512,0.021808221
424.6595083,379.7337486,-1.883951126,0.009642841
424.6498654,381.6176997,-1.98200474,-0.002522538
424.652388,383.5997044,-2.080058354,0.065312082
424.5870759,385.6797628,-2.178111967,0.053146702
424.5339292,387.8578748,-2.276165581,0.040981322
424.4929478,390.1340403,-2.374219195,0.028815942
424.4641319,392.5082595,-2.472272809,0.016650562
424.4474813,394.9805323,-2.570326422,0.004485183
424.4429962,397.5508588,-2.668380036,-0.007680197
424.4506764,400.2192388,-2.76643365,0.060154423
424.3905219,402.9856724,-2.864487264,0.047989043
424.3425329,405.8501597,-2.962540877,0.035823663
424.3067092,408.8127006,-3.060594491,0.023658284
424.2830509,411.8732951,-3.158648105,0.011492904
424.271558,415.0319432,-3.256701719,-0.000672476
424.2722305,418.2886449,-3.354755332,0.067162144
424.2050684,421.6434002,-3.452808946,0.054996764
424.1500716,425.0962092,-3.55086256,0.042831385
424.1072402,428.6470717,-3.45086256,0.002831385
424.1044088,432.0979343,-3.35086256,-0.037168615
424.1415775,435.4487969,-3.25086256,0.002831385
424.1387461,438.6996594,-3.15086256,-0.037168615
424.1759147,441.850522,-3.05086256,0.002831385
424.1730833,444.9013845,-2.95086256,-0.037168615
424.2102519,447.8522471,-2.85086256,0.002831385
424.2074205,450.7031097,-2.75086256,-0.037168615
424.2445891,453.4539722,-2.65086256,0.002831385
424.2417578,456.1048348,-2.55086256,-0.037168615
424.2789264,458.6556973,-2.45086256,0.002831385
424.276095,461.1065599,-2.35086256,-0.037168615
424.3132636,463.4574225,-2.25086256,0.002831385
424.3104322,465.708285,-2.15086256,-0.037168615
424.3476008,467.8591476,-2.05086256,0.002831385
424.3447695,469.9100101,-1.95086256,-0.037168615
424.3819381,471.8608727,-1.85086256,0.002831385
424.3791067,473.7117353,-1.75086256,-0.037168615
424.4162753,475.4625978,-1.65086256,0.002831385
424.4134439,477.1134604,-1.55086256,-0.037168615
424.4506125,478.6643229,-1.45086256,0.002831385
424.4477811,480.1151855,-1.35086256,-0.037168615
424.4849498,481.4660481,-1.25086256,0.002831385
424.4821184,482.7169106,-1.15086256,-0.037168615
424.519287,483.8677732,-1.05086256,0.002831385
424.5164556,484.9186357,-0.95086256,-0.037168615
424.5536242,485.8694983,-0.85086256,0.002831385
424.5507928,486.7203609,-0.75086256,-0.037168615
424.5879615,487.4712234,-0.65086256,0.002831385
424.5851301,488.122086,-0.55086256,-0.037168615
424.6222987,488.6729485,-0.45086256,0.002831385
424.6194673,489.1238111,-0.35086256,-0.037168615
424.6566359,489.4746736,-0.25086256,0.002831385
424.6538045,489.7255362,-0.15086256,-0.037168615
424.6909731,489.8763988,-0.05086256,0.002831385
424.6881418,489.9272613,0.04913744,-0.037168615
424.7253104,489.8781239,0.14913744,0.002831385
424.722479,489.7289864,0.24913744,-0.037168615
424.7596476,489.479849,0.34913744,0.002831385
424.7568162,489.1307116,0.44913744,-0.037168615
424.7939848,488.6815741,0.54913744,0.002831385
424.7911535,488.1324367,0.64913744,-0.037168615
424.8283221,487.4832992,0.551083826,0.030666005
424.7976561,486.9322154,0.453030213,0.018500625
424.7791554,486.4791852,0.354976599,0.006335245
424.7728202,486.1242086,0.256922985,-0.005830135
424.7786503,485.8672856,0.158869371,0.062004486
424.7166458,485.7084163,0.060815758,0.049839106
424.6668067,485.6476005,-0.037237856,0.037673726
424.629133,485.6848384,-0.13529147,0.025508346
424.6036247,485.8201298,-0.233345084,0.013342966
424.5902817,486.0534749,-0.133345084,-0.026657034
424.6169387,486.18682,-0.033345084,0.013342966
424.6035958,486.2201651,0.066654916,-0.026657034
424.6302528,486.1535102,0.166654916,0.013342966
424.6169098,485.9868552,0.266654916,-0.026657034
424.6435669,485.7202003,0.366654916,0.013342966
424.6302239,485.3535454,0.466654916,-0.026657034
424.6568809,484.8868905,0.566654916,0.013342966
424.643538,484.3202356,0.666654916,-0.026657034
424.670195,483.6535807,0.766654916,0.013342966
424.656852,482.8869257,0.866654916,-0.026657034
424.6835091,482.0202708,0.966654916,0.013342966
424.6701661,481.0536159,1.066654916,-0.026657034
424.6968231,479.986961,1.166654916,0.013342966
424.6834802,478.8203061,1.266654916,-0.026657034
424.7101372,477.5536512,1.168601303,0.041177586
424.6689596,476.3850499,1.070547689,0.029012207
424.6399474,475.3145022,0.972494075,0.016846827
424.6231006,474.3420081,0.874440461,0.004681447
424.6184191,473.4675676,0.776386848,-0.007483933
424.6259031,472.6911808,0.678333234,0.060350687
424.5655524,472.0128475,0.58027962,0.048185308
424.5173671,471.4325679,0.482226006,0.036019928
424.4813471,470.9503419,0.384172393,0.023854548
424.4574926,470.5661695,0.484172393,-0.016145452
424.4736381,470.0819971,0.584172393,0.023854548
424.4497835,469.4978247,0.684172393,-0.016145452
424.465929,468.8136523,0.784172393,0.023854548
424.4420744,468.02948,0.884172393,-0.016145452
424.4582199,467.1453076,0.984172393,0.023854548
424.4343653,466.1611352,1.084172393,-0.016145452
424.4505108,465.0769628,1.184172393,0.023854548
424.4266562,463.8927904,1.284172393,-0.016145452
424.4428017,462.608618,1.384172393,0.023854548
424.4189471,461.2244456,1.484172393,-0.016145452
424.4350926,459.7402732,1.584172393,0.023854548
424.411238,458.1561008,1.486118779,0.011689168
424.3995489,456.669982,1.388065165,-0.000476212
424.4000251,455.2819169,1.290011552,0.067358409
424.3326667,453.9919053,1.191957938,0.055193029
424.2774736,452.7999474,1.093904324,0.043027649
424.234446,451.7060431,0.99585071,0.030862269
424.2035837,450.7101923,0.897797097,0.018696889
424.1848868,449.8123952,0.799743483,0.00653151
424.1783553,449.0126518,0.701689869,-0.00563387
424.1839892,448.3109619,0.603636255,0.06220075
424.1217884,447.7073256,0.505582642,0.05003537
424.0717531,447.201743,0.407529028,0.03786999
424.0338831,446.794214,0.309475414,0.025704611
424.0081785,446.4847386,0.409475414,-0.014295389
424.0224739,446.0752631,0.3114218,0.053539231
423.9689346,445.7638413,0.213368187,0.041373851
423.9275608,445.5504732,0.115314573,0.029208471
423.8983523,445.4351586,0.017260959,0.017043091
423.8813092,445.4178976,-0.080792655,0.004877711
423.8764315,445.4986903,-0.178846268,-0.007287668
423.8837192,445.6775365,-0.276899882,0.060546952
423.8231722,445.9544364,-0.374953496,0.048381572
423.7747906,446.3293899,-0.47300711,0.036216192
423.7385744,446.802397,-0.571060723,0.024050812
423.7145236,447.3734578,-0.669114337,0.011885433
423.7026382,448.0425721,-0.767167951,-0.000279947
423.7029181,448.80974,-0.667167951,0.039720053
423.6631981,449.476908,-0.567167951,-0.000279947
423.663478,450.044076,-0.467167951,0.039720053
423.623758,450.5112439,-0.565221565,0.027554673
423.5962033,451.0764655,-0.663275178,0.015389293
423.580814,451.7397406,-0.761328792,0.003223913
423.5775901,452.5010694,-0.859382406,-0.008941466
423.5865316,453.3604518,-0.95743602,0.058893154
423.5276384,454.3178879,-1.055489633,0.046727774
423.4809106,455.3733775,-1.153543247,0.034562394
423.4463483,456.5269207,-1.251596861,0.022397014
423.4239512,457.7785176,-1.349650475,0.010231635
423.4137196,459.1281681,-1.447704088,-0.001933745
423.4156534,460.5758722,-1.545757702,0.065900875
423.3497525,462.1216299,-1.643811316,0.053735495
423.296017,463.7654412,-1.74186493,0.041570115
423.2544469,465.5073061,-1.839918543,0.029404736
423.2250421,467.3472247,-1.937972157,0.017239356
423.2078028,469.2851968,-2.036025771,0.005073976
423.2027288,471.3212226,-2.134079385,-0.007091404
423.2098202,473.455302,-2.232132998,0.060743216
423.149077,475.687435,-2.330186612,0.048577836
423.1004992,478.0176216,-2.230186612,0.008577836
423.0919213,480.2478082,-2.130186612,-0.031422164
423.1233435,482.3779948,-2.030186612,0.008577836
423.1147656,484.4081814,-1.930186612,-0.031422164
423.1461878,486.338368,-1.830186612,0.008577836
423.13761,488.1685546,-1.730186612,-0.031422164
423.1690321,489.8987413,-1.630186612,0.008577836
423.1604543,491.5289279,-1.530186612,-0.031422164
423.1918765,493.0591145,-1.430186612,0.008577836
423.1832986,494.4893011,-1.330186612,-0.031422164
423.2147208,495.8194877,-1.230186612,0.008577836
423.2061429,497.0496743,-1.130186612,-0.031422164
423.2375651,498.1798609,-1.030186612,0.008577836
423.2289873,499.2100475,-0.930186612,-0.031422164
423.2604094,500.1402342,-0.830186612,0.008577836
423.2518316,500.9704208,-0.730186612,-0.031422164
423.2832538,501.7006074,-0.630186612,0.008577836
423.2746759,502.330794,-0.530186612,-0.031422164
423.3060981,502.8609806,-0.430186612,0.008577836
423.2975203,503.2911672,-0.330186612,-0.031422164
423.3289424,503.6213538,-0.230186612,0.008577836
423.3203646,503.8515404,-0.130186612,-0.031422164
423.3517867,503.9817271,-0.030186612,0.008577836
423.3432089,504.0119137,0.069813388,-0.031422164
423.3746311,503.9421003,0.169813388,0.008577836
423.3660532,503.7722869,0.269813388,-0.031422164
423.3974754,503.5024735,0.369813388,0.008577836
423.3888976,503.1326601,0.469813388,-0.031422164
423.4203197,502.6628467,0.569813388,0.008577836
423.4117419,502.0930333,0.669813388,-0.031422164
423.4431641,501.4232199,0.769813388,0.008577836
423.4345862,500.6534066,0.869813388,-0.031422164
423.4660084,499.7835932,0.969813388,0.008577836
423.4574305,498.8137798,1.069813388,-0.031422164
423.4888527,497.7439664,1.169813388,0.008577836
423.4802749,496.574153,1.269813388,-0.031422164
423.511697,495.3043396,1.369813388,0.008577836
423.5031192,493.9345262,1.469813388,-0.031422164
423.5345414,492.4647128,1.569813388,0.008577836
423.5259635,490.8948995,1.669813388,-0.031422164
423.5573857,489.2250861,1.769813388,0.008577836
423.5488079,487.4552727,1.869813388,-0.031422164
423.58023,485.5854593,1.969813388,0.008577836
423.5716522,483.6156459,2.069813388,-0.031422164
423.6030743,481.5458325,2.169813388,0.008577836
423.5944965,479.3760191,2.269813388,-0.031422164
423.6259187,477.1062057,2.184376617,0.083499155
423.5424195,474.9218291,2.098939846,0.118420474
423.423999,472.8228893,2.013503075,0.153341793
423.2706573,470.8093862,1.928066304,0.188263111
423.0823941,468.8813199,1.842629533,0.22318443
422.8592097,467.0386904,1.757192762,0.258105749
422.601104,465.2814976,1.671755991,0.293027067
422.3080769,463.6097416,1.586319221,0.327948386
421.9801285,462.0234224,1.50088245,0.362869705
421.6172588,460.5225399,1.415445679,0.397791023
421.2194678,459.1070943,1.330008908,0.432712342
420.7867554,457.7770854,1.244572137,0.467633661
420.3191218,456.5325132,1.159135366,0.502554979
419.8165668,455.3733779,1.073698595,0.537476298
419.2790905,454.2996793,0.988261824,0.572397617
418.7066929,453.3114174,0.902825053,0.607318935
418.0993739,452.4085924,0.817388282,0.642240254
417.4571337,451.5912041,0.731951511,0.677161573
416.7799721,450.8592526,0.64651474,0.712082891
416.0678892,450.2127378,0.56107797,0.74700421
415.320885,449.6516599,0.475641199,0.781925529
414.5389595,449.1760187,0.390204428,0.816846848
413.7221126,448.7858143,0.304767657,0.851768166
412.8703445,448.4810466,0.219330886,0.886689485
411.983655,448.2617157,0.133894115,0.921610804
411.0620442,448.1278216,0.048457344,0.956532122
410.1055121,448.0793643,-0.036979427,0.991453441
409.1140586,448.1163437,-0.122416198,1.02637476
408.0876839,448.2387599,-0.207852969,1.061296078
407.0263878,448.4466128,-0.29328974,1.096217397
405.9301704,448.7399026,-0.37872651,1.131138716
404.7990317,449.1186291,-0.464163281,1.166060034
403.6329716,449.5827924,-0.549600052,1.200981353
402.4319903,450.1323924,-0.635036823,1.235902672
401.1960876,450.7674293,-0.720473594,1.27082399
399.9252636,451.4879028,-0.805910365,1.305745309
398.6195183,452.2938132,-0.891347136,1.340666628
397.2788517,453.1851603,-0.976783907,1.375587946
395.9032637,454.1619443,-1.062220678,1.410509265
394.4927545,455.2241649,-1.147657449,1.445430584
393.0473239,456.3718224,-1.23309422,1.480351902
391.566972,457.6049166,-1.318530991,1.515273221
390.0516988,458.9234476,-1.403967761,1.55019454
388.5015042,460.3274154,-1.489404532,1.585115859
386.9163884,461.8168199,-1.574841303,1.620037177
385.2963512,463.3916612,-1.660278074,1.654958496
383.6413927,465.0519393,-1.745714845,1.689879815
381.9515129,466.7976541,-1.831151616,1.724801133
380.2267117,468.6288057,-1.731151616,1.684801133
378.5419106,470.3599573,-1.631151616,1.644801133
376.8971095,471.991109,-1.531151616,1.604801133
375.2923083,473.5222606,-1.431151616,1.564801133
373.7275072,474.9534122,-1.331151616,1.524801133
372.2027061,476.2845638,-1.231151616,1.484801133
370.7179049,477.5157154,-1.131151616,1.444801133
369.2731038,478.646867,-1.031151616,1.404801133
367.8683027,479.6780187,-0.931151616,1.364801133
366.5035015,480.6091703,-0.831151616,1.324801133
365.1787004,481.4403219,-0.731151616,1.284801133
363.8938993,482.1714735,-0.631151616,1.244801133
362.6490981,482.8026251,-0.531151616,1.204801133
361.444297,483.3337767,-0.431151616,1.164801133
360.2794959,483.7649283,-0.331151616,1.124801133
359.1546948,484.09608,-0.231151616,1.084801133
358.0698936,484.3272316,-0.131151616,1.044801133
357.0250925,484.4583832,-0.031151616,1.004801133
356.0202914,484.4895348,0.068848384,0.964801133
355.0554902,484.4206864,0.168848384,0.924801133
354.1306891,484.251838,0.268848384,0.884801133
353.245888,483.9829897,0.368848384,0.844801133
352.4010868,483.6141413,0.468848384,0.804801133
351.5962857,483.1452929,0.568848384,0.764801133
350.8314846,482.5764445,0.483411613,0.799722452
350.0317621,482.0930329,0.397974842,0.834643771
349.1971183,481.6950581,0.312538071,0.869565089
348.3275532,481.38252,0.2271013,0.904486408
347.4230668,481.1554187,0.141664529,0.939407727
346.4836591,481.0137542,0.056227758,0.974329045
345.5093301,480.9575264,-0.029209012,1.009250364
344.5000797,480.9867354,-0.114645783,1.044171683
343.455908,481.1013812,-0.200082554,1.079093001
342.376815,481.3014637,-0.285519325,1.11401432
341.2628007,481.5869831,-0.370956096,1.148935639
340.1138651,481.9579392,-0.456392867,1.183856957
338.9300081,482.414332,-0.541829638,1.218778276
337.7112298,482.9561617,-0.627266409,1.253699595
336.4575302,483.5834281,-0.71270318,1.288620914
335.1689093,484.2961313,-0.798139951,1.323542232
333.8453671,485.0942712,-0.883576722,1.358463551
332.4869035,485.9778479,-0.969013492,1.39338487
331.0935187,486.9468614,-1.054450263,1.428306188
329.6652125,488.0013117,-1.139887034,1.463227507
328.201985,489.1411987,-1.225323805,1.498148826
326.7038361,490.3665225,-1.310760576,1.533070144
325.170766,491.6772831,-1.396197347,1.567991463
323.6027745,493.0734804,-1.296197347,1.527991463
322.0747831,494.3696778,-1.196197347,1.487991463
320.5867916,495.5658751,-1.096197347,1.447991463
319.1388001,496.6620725,-0.996197347,1.407991463
317.7308087,497.6582698,-0.896197347,1.367991463
316.3628172,498.5544672,-0.796197347,1.327991463
315.0348258,499.3506645,-0.696197347,1.287991463
313.7468343,500.0468619,-0.596197347,1.247991463
312.4988428,500.6430592,-0.496197347,1.207991463
311.2908514,501.1392566,-0.396197347,1.167991463
310.1228599,501.5354539,-0.296197347,1.127991463
308.9948684,501.8316513,-0.196197347,1.087991463
307.906877,502.0278486,-0.096197347,1.047991463
306.8588855,502.124046,0.003802653,1.007991463
305.850894,502.1202433,0.103802653,0.967991463
304.8829026,502.0164407,0.203802653,0.927991463
303.9549111,501.812638,0.303802653,0.887991463
303.0669197,501.5088353,0.403802653,0.847991463
302.2189282,501.1050327,0.503802653,0.807991463
301.4109367,500.60123,0.603802653,0.767991463
300.6429453,499.9974274,0.703802653,0.727991463
299.9149538,499.2936247,0.618365882,0.762912782
299.152041,498.6752589,0.532929111,0.7978341
298.3542069,498.1423297,0.44749234,0.832755419
297.5214515,497.6948374,0.362055569,0.867676738
296.6537748,497.3327818,0.276618798,0.902598056
295.7511767,497.056163,0.191182027,0.937519375
294.8136573,496.864981,0.105745257,0.972440694
293.8412166,496.7592357,0.020308486,1.007362012
292.8338546,496.7389273,-0.065128285,1.042283331
291.7915713,496.8040555,-0.150565056,1.07720465
290.7143666,496.9546206,-0.236001827,1.112125969
289.6022407,497.1906224,-0.136001827,1.072125969
288.5301147,497.3266243,-0.036001827,1.032125969
287.4979887,497.3626261,0.063998173,0.992125969
286.5058628,497.2986279,0.163998173,0.952125969
285.5537368,497.1346297,0.263998173,0.912125969
284.6416108,496.8706316,0.363998173,0.872125969
283.7694849,496.5066334,0.463998173,0.832125969
282.9373589,496.0426352,0.563998173,0.792125969
282.1452329,495.478637,0.663998173,0.752125969
281.393107,494.8146389,0.763998173,0.712125969
280.680981,494.0506407,0.863998173,0.672125969
280.008855,493.1866425,0.963998173,0.632125969
279.3767291,492.2226444,1.063998173,0.592125969
278.7846031,491.1586462,1.163998173,0.552125969
278.2324771,489.994648,1.263998173,0.512125969
277.7203512,488.7306498,1.363998173,0.472125969
277.2482252,487.3666517,1.463998173,0.432125969
276.8160992,485.9026535,1.563998173,0.392125969
276.4239732,484.3386553,1.663998173,0.352125969
276.0718473,482.6746571,1.763998173,0.312125969
275.7597213,480.910659,1.678561402,0.347047287
275.412674,479.2320976,1.593124631,0.381968606
275.0307054,477.6389729,1.50768786,0.416889925
274.6138155,476.1312851,1.422251089,0.451811243
274.1620042,474.709034,1.336814318,0.486732562
273.6752717,473.3722197,1.251377547,0.521653881
273.1536178,472.1208421,1.165940777,0.556575199
272.5970426,470.9549013,1.080504006,0.591496518
272.0055461,469.8743973,0.995067235,0.626417837
271.3791283,468.8793301,1.095067235,0.586417837
270.7927104,467.7842629,1.195067235,0.546417837
270.2462926,466.5891956,1.295067235,0.506417837
269.7398747,465.2941284,1.395067235,0.466417837
269.2734569,463.8990612,1.495067235,0.426417837
268.8470391,462.4039939,1.595067235,0.386417837
268.4606212,460.8089267,1.509630464,0.421339155
268.0392821,459.2992962,1.424193693,0.456260474
267.5830216,457.8751025,1.338756922,0.491181793
267.0918398,456.5363456,1.253320151,0.526103111
266.5657367,455.2830255,1.16788338,0.56102443
266.0047123,454.1151421,1.082446609,0.595945749
265.4087665,453.0326955,0.997009838,0.630867067
264.7778995,452.0356856,0.911573067,0.665788386
264.1121111,451.1241126,0.826136296,0.700709705
263.4114014,450.2979763,0.740699526,0.735631023
262.6757703,449.5572768,0.655262755,0.770552342
261.905218,448.902014,0.569825984,0.805473661
261.0997443,448.332188,0.484389213,0.84039498
260.2593494,447.8477988,0.398952442,0.875316298
259.3840331,447.4488464,0.313515671,0.910237617
258.4737954,447.1353307,0.2280789,0.945158936
